,ServiceTag,UUID,SerialNumber,HostName,Model,Manufacturer,ProcessorModel,ProcessorCount,LogicalProcessorCount,TotalSystemMemoryGiB,NIC_1_PermanentMACAddress,NIC_2_PermanentMACAddress,Bmc_Ip_Addr,BmcModel,BmcFirmwareVersion,Status
81,2N6THK2,4c4c4544-004d-5610-8052-b2c04f484b32,CN7475166L0216,cpu-2-22,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:BC:0A:06,7C:D3:0A:BC:0A:08,10.101.2.22,13G DCS,2.75.75.75,OK
82,2N6THK2,4c4c4544-004d-5610-8056-b2c04f484b32,CN7475175I0306,cpu-2-23,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CB:A4,7C:D3:0A:D7:CB:A6,10.101.2.23,13G DCS,2.75.75.75,OK
83,2N6THK2,4c4c4544-004d-5610-8053-b2c04f484b32,CN7475175I0313,cpu-2-24,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CA:96,7C:D3:0A:D7:CA:98,10.101.2.24,13G DCS,2.75.75.75,OK
84,2LSYHK2,4c4c4544-004c-4a10-8052-b2c04f484b32,CN7475175G0136,cpu-2-25,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C3:58,7C:D3:0A:D7:C3:5A,10.101.2.25,13G DCS,2.75.75.75,OK
85,2LSYHK2,4c4c4544-004c-4a10-8030-b2c04f4a4b32,CN7475172H0292,cpu-2-26,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:D6:96,7C:D3:0A:D0:D6:98,10.101.2.26,13G DCS,2.75.75.75,OK
86,2LSYHK2,4c4c4544-004c-4a10-8053-b2c04f484b32,CN7475175G0407,cpu-2-27,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BB:4E,7C:D3:0A:D7:BB:50,10.101.2.27,13G DCS,2.75.75.75,OK
87,2LSYHK2,4c4c4544-004c-4a10-8031-b2c04f4a4b32,CN7475169I0097,cpu-2-28,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:C1:AA:3E,7C:D3:0A:C1:AA:40,10.101.2.28,13G DCS,2.75.75.75,OK
88,2MNRHK2,4c4c4544-004d-3410-8059-b2c04f484b32,CN7475175I0408,cpu-2-29,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D1:74,7C:D3:0A:D7:D1:76,10.101.2.29,13G DCS,2.75.75.75,OK
89,2MNRHK2,4c4c4544-004d-3410-8057-b2c04f484b32,CN7475175I0390,cpu-2-30,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D1:A4,7C:D3:0A:D7:D1:A6,10.101.2.30,13G DCS,2.75.75.75,OK
90,2MNRHK2,4c4c4544-004d-3410-805a-b2c04f484b32,CN7475175I0232,cpu-2-31,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CB:C8,7C:D3:0A:D7:CB:CA,10.101.2.31,13G DCS,2.75.75.75,OK
91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.101.2.32,N/A,N/A,BMC Unreachable
92,2L9VHK2,4c4c4544-004b-5710-8059-b2c04f484b32,CN7475175G0081,cpu-2-33,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C0:DC,7C:D3:0A:D7:C0:DE,10.101.2.33,13G DCS,2.75.75.75,OK
93,2L9VHK2,4c4c4544-004b-5710-8057-b2c04f484b32,CN7475172K0035,cpu-2-34,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:DD:44,7C:D3:0A:D0:DD:46,10.101.2.34,13G DCS,2.75.75.75,OK
94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.101.2.35,N/A,N/A,BMC Unreachable
95,2L9VHK2,4c4c4544-004b-5710-8058-b2c04f484b32,CN7475172A0668,cpu-2-36,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:BE:60,7C:D3:0A:D0:BE:62,10.101.2.36,13G DCS,2.75.75.75,OK
96,2L9ZHK2,4c4c4544-004b-5910-8054-b2c04f484b32,CN7475175G0468,cpu-2-37,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BB:EA,7C:D3:0A:D7:BB:EC,10.101.2.37,13G DCS,2.75.75.75,OK
97,2L9ZHK2,4c4c4544-004b-5910-8052-b2c04f484b32,CN7475175G0096,cpu-2-38,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C0:8E,7C:D3:0A:D7:C0:90,10.101.2.38,13G DCS,2.75.75.75,OK
98,2L9ZHK2,4c4c4544-004b-5910-8056-b2c04f484b32,CN7475175G0428,cpu-2-39,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BC:68,7C:D3:0A:D7:BC:6A,10.101.2.39,13G DCS,2.75.75.75,OK
99,2L9ZHK2,4c4c4544-004b-5910-8053-b2c04f484b32,CN7475175G0352,cpu-2-40,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BA:B2,7C:D3:0A:D7:BA:B4,10.101.2.40,13G DCS,2.75.75.75,OK
100,2L8SHK2,4c4c4544-004b-5210-8054-b2c04f484b32,CN7475172M0152,cpu-2-41,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D2:5C:2A,7C:D3:0A:D2:5C:2C,10.101.2.41,13G DCS,2.75.75.75,OK
101,2L8SHK2,4c4c4544-004b-5210-8052-b2c04f484b32,CN7475175G0336,cpu-2-42,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B7:94,7C:D3:0A:D7:B7:96,10.101.2.42,13G DCS,2.75.75.75,Critical
102,2L8SHK2,4c4c4544-004b-5210-8056-b2c04f484b32,CN7475175G0504,cpu-2-43,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BA:F4,7C:D3:0A:D7:BA:F6,10.101.2.43,13G DCS,2.75.75.75,OK
103,2L8SHK2,4c4c4544-004b-5210-8053-b2c04f484b32,CN7475175G0046,cpu-2-44,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C1:42,7C:D3:0A:D7:C1:44,10.101.2.44,13G DCS,2.75.75.75,OK
104,2MNWHK2,4c4c4544-004d-3610-8057-b2c04f484b32,CN7475175I0380,cpu-2-45,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CE:32,7C:D3:0A:D7:CE:34,10.101.2.45,13G DCS,2.75.75.75,OK
105,2MNWHK2,4c4c4544-004d-3610-8054-b2c04f484b32,CN7475175I0824,cpu-2-46,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D8:64,7C:D3:0A:D7:D8:66,10.101.2.46,13G DCS,2.75.75.75,OK
106,2MNWHK2,4c4c4544-004d-3610-8058-b2c04f484b32,CN7475175I0431,cpu-2-47,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D2:64,7C:D3:0A:D7:D2:66,10.101.2.47,13G DCS,2.75.75.75,OK
107,2MNWHK2,4c4c4544-004d-3610-8056-b2c04f484b32,CN7475175I0326,cpu-2-48,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CD:60,7C:D3:0A:D7:CD:62,10.101.2.48,13G DCS,2.75.75.75,OK
108,2L9THK2,4c4c4544-004b-5710-8054-b2c04f484b32,CN7475172M0199,cpu-2-49,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D2:5E:70,7C:D3:0A:D2:5E:72,10.101.2.49,13G DCS,2.75.75.75,OK
109,2L9THK2,4c4c4544-004b-5710-8052-b2c04f484b32,CN7475172H0215,cpu-2-50,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:D6:6C,7C:D3:0A:D0:D6:6E,10.101.2.50,13G DCS,2.75.75.75,OK
110,2L9THK2,4c4c4544-004b-5710-8056-b2c04f484b32,CN7475175G0176,cpu-2-51,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,N/A,7C:D3:0A:D7:BD:72,10.101.2.51,N/A,N/A,OK
111,2L9THK2,4c4c4544-004b-5710-8053-b2c04f484b32,CN7475175I0854,cpu-2-52,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:DB:0A,7C:D3:0A:D7:DB:0C,10.101.2.52,13G DCS,2.75.75.75,OK
112,2N6XHK2,4c4c4544-004d-5710-8057-b2c04f484b32,CN7475175G0199,cpu-2-53,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C3:EE,7C:D3:0A:D7:C3:F0,10.101.2.53,13G DCS,2.75.75.75,OK
113,2N6XHK2,4c4c4544-004d-5710-8054-b2c04f484b32,CN7475175G0006,cpu-2-54,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BE:F6,7C:D3:0A:D7:BE:F8,10.101.2.54,13G DCS,2.75.75.75,OK
114,2N6XHK2,4c4c4544-004d-5710-8058-b2c04f484b32,CN7475175G0016,cpu-2-55,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BE:8A,7C:D3:0A:D7:BE:8C,10.101.2.55,13G DCS,2.75.75.75,OK
115,2N6XHK2,4c4c4544-004d-5710-8056-b2c04f484b32,CN7475175G0211,cpu-2-56,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B6:B6,7C:D3:0A:D7:B6:B8,10.101.2.56,13G DCS,2.75.75.75,OK
116,2L9XHK2,4c4c4544-004b-5810-8057-b2c04f484b32,CN7475175G0527,cpu-2-57,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C1:C0,7C:D3:0A:D7:C1:C2,10.101.2.57,13G DCS,2.75.75.75,OK
117,2L9XHK2,4c4c4544-004b-5810-8054-b2c04f484b32,CN7475175G0180,cpu-2-58,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C3:DC,7C:D3:0A:D7:C3:DE,10.101.2.58,13G DCS,2.75.75.75,OK
118,2L9XHK2,4c4c4544-004b-5810-8058-b2c04f484b32,CN7475175G0548,cpu-2-59,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C2:D4,7C:D3:0A:D7:C2:D6,10.101.2.59,13G DCS,2.75.75.75,OK
119,2L9XHK2,4c4c4544-004b-5810-8056-b2c04f484b32,CN7475175G0078,cpu-2-60,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C0:D0,7C:D3:0A:D7:C0:D2,10.101.2.60,13G DCS,2.75.75.75,OK
120,2L90JK2,4c4c4544-004b-5610-8052-b2c04f484b32,CN7475175G0374,cpu-3-1,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B9:80,7C:D3:0A:D7:B9:82,10.101.3.1,13G DCS,2.75.75.75,OK
121,2MNTHK2,4c4c4544-004d-3510-8058-b2c04f484b32,CN7475172K0219,cpu-3-2,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:E2:90,7C:D3:0A:D0:E2:92,10.101.3.2,13G DCS,2.75.75.75,OK
122,2MNTHK2,4c4c4544-004d-3510-8056-b2c04f484b32,CN7475175I0458,cpu-3-3,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D2:5E,7C:D3:0A:D7:D2:60,10.101.3.3,13G DCS,2.75.75.75,OK
123,2MNTHK2,4c4c4544-004d-3510-8059-b2c04f484b32,CN7475175I0826,cpu-3-4,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D8:5E,7C:D3:0A:D7:D8:60,10.101.3.4,13G DCS,2.75.75.75,OK
124,2MNTHK2,4c4c4544-004d-3510-8057-b2c04f484b32,CN7475175I0226,cpu-3-5,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CB:92,7C:D3:0A:D7:CB:94,10.101.3.5,13G DCS,2.75.75.75,OK
125,2L9WHK2,4c4c4544-004b-5810-8052-b2c04f484b32,CN7475172H0178,cpu-3-6,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:D8:22,7C:D3:0A:D0:D8:24,10.101.3.6,13G DCS,2.75.75.75,OK
126,2L9WHK2,4c4c4544-004b-5810-8030-b2c04f4a4b32,CN7475172M0280,cpu-3-7,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D2:5D:EC,7C:D3:0A:D2:5D:EE,10.101.3.7,13G DCS,2.75.75.75,OK
127,2L9WHK2,4c4c4544-004b-5810-8053-b2c04f484b32,CN7475172M0171,cpu-3-8,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D2:5B:BE,7C:D3:0A:D2:5B:C0,10.101.3.8,13G DCS,2.75.75.75,OK
128,2L9WHK2,4c4c4544-004b-5810-8031-b2c04f4a4b32,CN7475175G0372,cpu-3-9,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BA:88,7C:D3:0A:D7:BA:8A,10.101.3.9,13G DCS,2.75.75.75,OK
129,2MMZHK2,4c4c4544-004d-3310-8056-b2c04f484b32,CN7475175I0407,cpu-3-10,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D1:08,7C:D3:0A:D7:D1:0A,10.101.3.10,13G DCS,2.75.75.75,OK
130,2MMZHK2,4c4c4544-004d-3310-8053-b2c04f484b32,CN7475175I0912,cpu-3-11,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D7:C2,7C:D3:0A:D7:D7:C4,10.101.3.11,13G DCS,2.75.75.75,OK
131,2MMZHK2,4c4c4544-004d-3310-8057-b2c04f484b32,CN7475175J0009,cpu-3-12,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,N/A,N/A,10.101.3.12,13G DCS,2.75.75.75,OK
132,,4c4c4544-004d-3310-8054-b2c04f484b32,CN7475172A0398,cpu-3-13,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:B7:A0,7C:D3:0A:D0:B7:A2,10.101.3.13,13G DCS,2.75.75.75,OK
133,2LSWHK2,4c4c4544-004c-4810-8054-b2c04f484b32,CN7475175I0340,cpu-3-14,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CE:68,7C:D3:0A:D7:CE:6A,10.101.3.14,13G DCS,2.75.75.75,OK
134,2LSWHK2,4c4c4544-004c-4810-8052-b2c04f484b32,CN7475175J0222,cpu-3-15,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:E0:CE,7C:D3:0A:D7:E0:D0,10.101.3.15,13G DCS,2.75.75.75,OK
135,2LSWHK2,4c4c4544-004c-4810-8056-b2c04f484b32,CN7475175I0102,cpu-3-16,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C7:7E,7C:D3:0A:D7:C7:80,10.101.3.16,13G DCS,2.75.75.75,OK
136,2LSWHK2,4c4c4544-004c-4810-8053-b2c04f484b32,CN7475175I0563,cpu-3-17,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D0:42,7C:D3:0A:D7:D0:44,10.101.3.17,13G DCS,2.75.75.75,OK
137,2MMXHK2,4c4c4544-004d-3210-8057-b2c04f484b32,CN7475175I0437,cpu-3-18,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D1:FE,7C:D3:0A:D7:D2:00,10.101.3.18,13G DCS,2.75.75.75,OK
138,2MMXHK2,4c4c4544-004d-3210-8054-b2c04f484b32,CN7475175J0287,cpu-3-19,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:DF:DE,7C:D3:0A:D7:DF:E0,10.101.3.19,13G DCS,2.75.75.75,OK
139,2MMXHK2,4c4c4544-004d-3210-8058-b2c04f484b32,CN7475172A0695,cpu-3-20,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,N/A,N/A,10.101.3.20,13G DCS,2.75.75.75,OK
140,2MMXHK2,4c4c4544-004d-3210-8056-b2c04f484b32,CN7475175I0355,cpu-3-21,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CE:26,7C:D3:0A:D7:CE:28,10.101.3.21,13G DCS,2.75.75.75,OK
141,2LB0JK2,4c4c4544-004b-5910-8059-b2c04f484b32,CN7475175G0563,cpu-3-22,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C1:78,7C:D3:0A:D7:C1:7A,10.101.3.22,13G DCS,2.75.75.75,OK
142,2LB0JK2,4c4c4544-004b-5910-8057-b2c04f484b32,CN7475172K0193,cpu-3-23,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D0:E2:FC,7C:D3:0A:D0:E2:FE,10.101.3.23,13G DCS,2.75.75.75,OK
143,2LB0JK2,4c4c4544-004b-5910-805a-b2c04f484b32,CN7475175G0184,cpu-3-24,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BD:6A,7C:D3:0A:D7:BD:6C,10.101.3.24,13G DCS,2.75.75.75,OK
144,2LB0JK2,4c4c4544-004b-5910-8058-b2c04f484b32,CN7475175I0620,cpu-3-25,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C8:BC,7C:D3:0A:D7:C8:BE,10.101.3.25,13G DCS,2.75.75.75,OK
145,2MMSHK2,4c4c4544-004d-3010-805a-b2c04f484b32,CN7475175I0124,cpu-3-26,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C5:AA,7C:D3:0A:D7:C5:AC,10.101.3.26,13G DCS,2.75.75.75,OK
146,2MMSHK2,4c4c4544-004d-3010-8058-b2c04f484b32,CN7475175J0281,cpu-3-27,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:DF:B4,7C:D3:0A:D7:DF:B6,10.101.3.27,13G DCS,2.75.75.75,Critical
147,2MMSHK2,4c4c4544-004d-3110-8030-b2c04f4a4b32,CN7475175I0282,cpu-3-28,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CD:BA,7C:D3:0A:D7:CD:BC,10.101.3.28,13G DCS,2.75.75.75,OK
148,2MMSHK2,4c4c4544-004d-3010-8059-b2c04f484b32,CN7475175I0541,cpu-3-29,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:C9:FA,7C:D3:0A:D7:C9:FC,10.101.3.29,13G DCS,2.75.75.75,OK
149,2MP0JK2,4c4c4544-004d-3810-8054-b2c04f484b32,CN7475175N0362,cpu-3-30,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:DA:53:FE,7C:D3:0A:DA:54:00,10.101.3.30,13G DCS,2.75.75.75,OK
150,2MP0JK2,4c4c4544-004d-3810-8031-b2c04f4a4b32,CN7475175G0027,cpu-3-31,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:BF:D4,7C:D3:0A:D7:BF:D6,10.101.3.31,13G DCS,2.75.75.75,OK
151,2MP0JK2,4c4c4544-004d-3810-8056-b2c04f484b32,CN7475175A0335,cpu-3-32,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B2:A8,7C:D3:0A:D7:B2:AA,10.101.3.32,13G DCS,2.75.75.75,OK
152,2MP0JK2,4c4c4544-004d-3810-8053-b2c04f484b32,CN7475175A0474,cpu-3-33,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:AE:22,7C:D3:0A:D7:AE:24,10.101.3.33,13G DCS,2.75.75.75,OK
153,2LT0JK2,4c4c4544-004c-4b10-8030-b2c04f4a4b32,CN7475175G0225,cpu-3-34,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:B7:BE,7C:D3:0A:D7:B7:C0,10.101.3.34,13G DCS,2.75.75.75,OK
154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.101.3.35,N/A,N/A,BMC Unreachable
155,2LT0JK2,4c4c4544-004c-4b10-8031-b2c04f4a4b32,CN7475175I0576,cpu-3-36,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:D3:2A,7C:D3:0A:D7:D3:2C,10.101.3.36,13G DCS,2.75.75.75,OK
156,2LT0JK2,4c4c4544-004c-4a10-805a-b2c04f484b32,CN7475175J0163,cpu-3-37,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:E1:3A,7C:D3:0A:D7:E1:3C,10.101.3.37,13G DCS,2.75.75.75,OK
157,2MMVHK2,4c4c4544-004d-3110-8058-b2c04f484b32,CN7475175J0068,cpu-3-38,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:DC:CC,7C:D3:0A:D7:DC:CE,10.101.3.38,13G DCS,2.75.75.75,OK
158,2MMVHK2,4c4c4544-004d-3110-8056-b2c04f484b32,CN7475175J0294,cpu-3-39,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:E0:9E,7C:D3:0A:D7:E0:A0,10.101.3.39,13G DCS,2.75.75.75,OK
159,2MMVHK2,4c4c4544-004d-3110-8059-b2c04f484b32,CN7475175I0295,cpu-3-40,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CC:88,7C:D3:0A:D7:CC:8A,10.101.3.40,13G DCS,2.75.75.75,OK
160,2MMVHK2,4c4c4544-004d-3110-8057-b2c04f484b32,CN7475175I0254,cpu-3-41,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:CD:B4,7C:D3:0A:D7:CD:B6,10.101.3.41,13G DCS,2.75.75.75,OK
161,2N61JK2,4c4c4544-004d-5410-8057-b2c04f484b32,CN7475175J0308,cpu-3-42,PowerEdge C6320,Dell Inc.,Intel(R) Xeon(R) CPU E5-2695 v4 @ 2.10GHz,2,36,178.814016,7C:D3:0A:D7:E2:B4,7C:D3:0A:D7:E2:B6,10.101.3.42,13G DCS,2.75.75.75,OK
